Cod. T.Cultivo,Dosis Madurante,TCHM,TAHM,Sac.Caña Precosecha,%Sac.Caña,%Sac.Muestreadora,%ATR,%AR Jugo,Lluvias (2 Meses Ant.)
1.0,1.0,9.41198,1.054396,15.8196,12.7371,13.6043,14.2058,0.6873,0.0
1.0,0.6,13.383809,1.504943,17.7908,12.6637,13.8315,13.9214,0.5041,0.0
1.0,0.0,11.865748,1.28202,14.768,12.2976,12.813,13.6926,0.65,265.0
1.0,1.0,9.659611,1.030507,15.8864,12.0203,13.8688,13.2725,0.4557,0.0
1.0,1.0,9.985933,0.974048,18.4794,11.2024,12.0949,12.6058,0.6765,189.0
1.0,1.0,7.558704,0.72731,16.9827,11.1728,11.7059,12.353,0.4958,141.0
1.0,0.8,9.414055,1.144289,18.1407,13.655,14.8694,14.9075,0.4318,0.0
1.0,0.5,12.096388,1.375378,16.5662,12.8225,13.9006,14.3296,0.7532,0.0
1.0,1.0,10.060842,1.094595,16.2134,12.4146,12.8232,13.6814,0.5016,0.0
1.0,1.2,12.578601,1.369483,17.45,12.3942,12.9444,13.7019,0.5478,169.0
1.0,1.0,13.036993,1.417451,15.1873,12.26,13.787,13.554,0.56,252.0
1.0,1.0,14.415865,1.555051,16.3196,12.2514,12.9955,13.6264,0.6356,20.0
1.0,1.0,11.565851,1.245571,17.4342,12.1621,13.896,13.4985,0.61,72.0
1.0,1.5,8.463564,0.890957,16.2121,11.9754,12.8224,13.294,0.581,0.0
1.0,1.0,8.734682,1.035444,15.728,13.4046,13.3394,14.7953,0.6044,252.0
1.0,1.0,10.5058,1.240005,0.0,13.2487,13.9807,14.5867,0.6032,90.0
1.0,1.0,13.519305,1.589274,17.107,13.1487,13.6197,14.3214,0.4287,20.0
1.0,0.0,8.308472,0.957964,18.3637,13.0685,13.738,14.5276,0.72,159.0
1.0,1.0,10.62373,1.210847,17.7903,12.876,12.99,14.276,0.7,159.0
1.0,0.0,9.79588,1.100519,17.105,12.661,13.3776,13.9403,0.5328,0.0
1.0,1.0,11.227835,1.233381,16.6501,12.4305,13.2468,13.7292,0.5531,75.0
1.0,0.0,10.462183,1.146418,17.1695,12.3509,12.62,13.7032,0.687,0.0
1.0,0.0,11.334196,1.470284,17.4166,14.504,12.8855,15.8053,0.4292,0.0
1.0,0.0,10.489325,1.281723,14.0613,13.865,12.977,15.283,0.52,81.0
1.0,1.2,10.217539,1.22917,14.207,13.62,13.0494,15.0,0.7,226.0
1.0,1.2,10.290557,1.216995,14.207,13.4612,12.6754,14.9829,0.6345,214.0
1.0,1.0,11.541006,1.33661,0.0,13.1469,12.8452,14.5454,0.5994,83.0
1.0,0.0,10.412645,1.197435,14.0613,13.13,13.0494,14.53,0.7,81.0
1.0,0.0,15.691856,1.768451,16.2813,12.87,13.0494,14.37,0.7,20.0
1.0,1.0,12.243901,1.378401,15.8987,12.6612,13.2365,13.9254,0.5501,75.0
1.0,1.0,13.942929,1.503269,15.6156,12.2247,12.5632,13.6424,0.7235,252.0
1.0,0.0,15.721336,1.668756,16.2813,12.0409,12.3327,13.3309,0.5827,20.0
1.0,1.0,11.51484,1.186045,0.0,12.02,13.0494,13.55,0.7,83.0
1.0,0.0,11.820872,1.169095,15.6029,11.69,13.0494,13.46,0.7,214.0
1.0,1.0,13.971017,1.332837,15.6156,11.21,13.0494,12.9,0.7,252.0
1.0,0.0,12.10174,1.583667,17.4166,15.6,13.0494,18.45,0.7,0.0
1.0,0.0,11.486094,1.032594,16.3424,10.66,13.0494,12.28,0.7,0.0
1.0,0.0,11.118982,1.38654,0.0,14.21,13.0494,15.68,0.7,0.0
1.0,0.8,11.683257,1.336564,17.859,13.09,13.0494,14.62,0.7,307.0
1.0,0.8,10.443121,1.190517,17.704,13.0,13.0494,14.48,0.7,307.0
1.0,1.0,7.613236,0.832122,7.802876075066487,12.61,0.0,13.76,0.7,0.0
1.0,0.8,13.67834,1.488206,17.0026,12.55,13.0494,14.14,0.7,249.0
1.0,0.0,15.017108,1.563275,0.0,12.15,13.0494,13.7,0.7,108.0
1.0,0.0,10.938481,1.171514,0.0,12.35,13.0494,13.84,0.7,108.0
1.0,1.0,14.22136,1.523112,16.4536,12.19,13.0494,13.21,0.7,98.0
1.0,0.0,8.840817,0.818632,15.0888,10.73,13.0494,12.3,0.7,108.0
1.0,0.8,11.836277,1.368275,17.848,13.15,13.0494,14.55,0.7,224.0
1.0,0.0,11.483997,1.171342,0.0,11.86,13.0494,13.43,0.7,108.0
1.0,0.0,4.502857,0.413795,7.802876075066487,10.84,13.0494,12.41,0.7,0.0
1.0,0.0,5.675437,0.0,0.0,12.32020206531247,0.0,13.7531,0.7,119.0
1.0,0.8,12.546838,1.258445,17.5951,11.66,13.0494,13.5,0.7,211.0
1.0,0.8,9.613571,0.945012,14.9086,11.45,13.0494,13.01,0.7,0.0
1.0,1.0,9.330517,1.082338,7.802876075066487,13.24,13.0494,14.71,0.7,0.0
1.0,0.0,12.322711,1.390011,16.0286,12.81,13.0494,14.22,0.7,0.0
1.0,0.0,12.748361,1.342406,17.2713,12.11,13.0494,13.57,0.7,0.0
1.0,0.8,11.033016,1.232386,17.1134,12.75,13.0494,14.22,0.7,230.0
1.0,0.8,11.120401,1.22213,15.9079,12.55,13.0494,14.02,0.7,230.0
1.0,0.0,14.149513,0.0,0.0,12.32020206531247,0.0,13.7531,0.7,0.0
1.0,1.0,10.48974,1.106667,17.7511,12.33,13.0494,13.93,0.7,103.0
1.0,0.8,9.239262,1.057392,17.3481,12.9368,13.683,14.2127,0.517,0.0
1.0,0.0,14.443614,1.380783,16.2902,11.13,13.0494,12.56,0.7,14.0
1.0,1.0,8.551164,1.059664,17.7229,13.9183,14.5824,15.1464,0.4441,11.0
1.0,1.0,10.510677,1.2719,15.2706,13.6743,14.5604,14.9693,0.5124,0.0
1.0,1.0,10.981687,1.314714,0.0,13.5047,14.8609,14.7624,0.4865,113.0
1.0,1.0,12.692272,1.488212,14.7293,13.2344,14.1682,14.452,0.471,160.0
1.0,1.0,7.513661,0.952532,0.0,14.2516,15.61,15.5495,0.48,142.0
1.0,1.0,9.991682,1.231656,16.9036,13.9191,14.6021,15.2199,0.4768,82.0
1.0,1.0,9.120083,1.100635,0.0,13.6227,14.3298,14.9379,0.5014,161.0
1.0,0.0,10.714817,1.096669,16.3709,11.7868,12.731,13.2006,0.75,180.0
1.0,1.2,12.957561,1.561819,15.6385,13.618,14.684,14.91,0.51,109.0
1.0,1.2,13.319439,1.51993,0.0,12.884,13.777,14.13,0.51,146.0
1.0,0.0,7.069901,0.761626,0.0,12.236,12.941,13.743,0.82,220.0
1.0,1.0,9.924204,1.039183,7.802876075066487,12.0591,12.7978,13.502,0.7091,0.0
1.0,1.0,10.43934,1.371201,15.6252,14.7113,15.1507,16.0713,0.5064,0.0
1.0,1.0,9.494899,1.212504,0.0,14.3675,14.9682,15.5887,0.3768,133.0
1.0,1.2,7.80558,0.883625,17.2849,12.83,13.0599,14.0876,0.5509,105.0
1.0,1.0,9.305799,1.037621,0.0,12.6377,13.1542,13.8243,0.4586,133.0
1.0,0.0,12.059706,1.327463,16.2222,12.5345,13.1991,13.8457,0.5461,11.0
1.0,1.2,12.546383,1.35006,17.7547,12.331,12.867,13.517,0.48,109.0
1.0,0.0,14.227614,1.491145,16.2902,11.9838,12.7025,13.3142,0.5986,39.0
1.0,0.0,12.090093,1.248601,14.6385,11.903,11.362,13.224,0.65,0.0
1.0,0.8,8.170694,0.971737,7.802876075066487,13.4651,13.8877,14.7649,0.5392,0.0
1.0,1.2,11.273587,1.329665,0.0,13.339,14.616,14.709,0.695,62.0
1.0,1.0,11.489044,1.358017,17.4141,13.311,13.667,14.547,0.55,125.0
1.0,1.2,10.794648,1.262893,16.3984,13.1864,14.2736,14.356,0.4717,125.0
1.0,0.0,9.70656,1.130724,0.0,13.1854,13.7841,14.5073,0.5424,0.0
1.0,0.0,11.464815,1.298928,0.0,12.8575,13.7766,14.1957,0.6141,112.0
1.0,0.0,4.129566,0.46184,17.2931,12.7463,13.049,14.1349,0.72,91.0
1.0,1.0,10.930516,1.214231,16.2412,12.7016,13.2925,13.8533,0.4288,91.0
1.0,0.0,11.39253,1.224454,16.3007,12.259,13.0178,13.4585,0.5291,0.0
1.0,0.0,14.813792,1.463376,0.0,11.5412,12.1991,12.8462,0.6292,128.0
1.0,1.2,10.068268,0.858521,16.9193,10.09,11.053,11.609,0.99,125.0
1.0,0.8,9.377982,1.123991,17.1381,13.5279,14.2678,14.7865,0.5033,0.0
1.0,0.5363352626296419,9.876634,1.151178,18.1622,13.2387,14.0078,14.5509,0.5705,137.0
1.0,0.8,9.835201,1.124635,15.0111,13.024,13.686,14.314,0.4682,0.0
1.0,0.0,9.866756,1.11098,17.698,12.7417,13.4054,13.9296,0.5034,0.0
1.0,1.2,12.266587,1.484797,15.2877,12.4479,13.2157,13.6495,0.5,163.0
1.0,1.0,11.701628,1.348757,15.8462,13.1134,14.2292,14.4301,0.5595,72.0
1.0,1.0,8.959689,1.018894,17.0867,12.958,14.2502,14.1752,0.4444,131.0
1.0,1.0,10.247807,1.173498,17.3454,13.0429,13.7986,14.343,0.498,196.0
1.0,0.0,10.757392,1.200604,17.5594,12.7523,13.5507,13.9441,0.4527,0.0
1.0,0.0,9.471622,1.024395,18.0943,12.349,12.7819,13.5173,0.4752,153.0
1.0,2.0,10.979788,1.149563,15.7689,12.0153,12.7425,13.2393,0.4904,77.0
1.0,1.2,14.449521,1.644852,0.0,13.0088,13.992,14.1754,0.4707,94.0
1.0,0.0,14.770528,1.547184,17.1461,12.0459,13.0463,13.2495,0.5378,108.0
1.0,0.0,10.722035,1.129558,17.6876,12.018,12.8065,13.1234,0.4442,0.0
1.0,1.2,11.624891,1.213375,16.5717,11.9763,12.9159,13.1152,0.4491,83.0
1.0,0.0,15.717632,1.558103,17.9192,11.4147,12.4122,12.5993,0.5695,108.0
1.0,1.2,11.67217,1.147891,18.2807,11.299,12.316,12.377,0.437,137.0
1.0,1.2,10.482331,1.193908,18.2363,12.8823,14.1829,14.0329,0.411,97.0
1.0,1.2,11.019805,1.248844,18.4479,12.813,13.5319,13.8534,0.3531,131.0
1.0,0.0,9.905019,1.110711,17.6279,12.6763,13.709,13.8388,0.44,0.0
1.0,0.0,13.629397,1.442549,17.8539,12.045,12.3975,13.1987,0.47,104.0
1.0,1.2,15.259482,1.609541,16.2769,12.0437,12.8078,13.2467,0.4477,91.0
1.0,1.2,10.194572,1.042315,16.3625,11.6658,12.5349,12.7836,0.4557,85.0
1.0,0.0,8.662234,1.015352,17.4542,13.3409,14.253,14.6195,0.52,0.0
1.0,1.2,12.536787,1.430306,0.0,12.9558,14.3278,14.1963,0.5126,91.0
1.0,0.0,10.838049,1.218286,0.0,12.6942,13.3383,13.8485,0.4661,80.0
1.0,2.0,9.981139,1.095207,0.0,12.4612,12.8865,13.5545,0.3789,80.0
1.0,0.0,7.337471,0.781558,15.3999,12.281,13.601,13.501,0.49,131.0
1.0,0.0,10.194473,1.058276,14.8548,11.8456,12.8833,13.0075,0.4708,85.0
1.0,0.0,9.947259,1.025825,17.8694,11.7549,12.8735,12.9369,0.5109,0.0
1.0,0.0,10.173267,1.005712,0.0,11.3003,12.1975,12.4021,0.4401,104.0
1.0,1.2,12.255428,1.483803,17.9131,13.7899,13.938,15.0175,0.423,112.0
1.0,1.2,10.504935,1.238393,16.6621,13.3695,14.0904,14.6215,0.499,178.0
1.0,2.0,11.911368,1.347021,7.802876075066487,12.829,13.1737,13.9634,0.401,77.0
1.0,0.0,12.299856,1.37519,16.2681,12.803,13.081,13.994,0.435,0.0
1.0,0.8,9.466952,1.051359,17.3861,12.7316,12.894,13.8963,0.405,0.0
1.0,0.0,9.657596,1.063818,18.0409,12.5476,13.106,13.7202,0.4547,0.0
1.0,0.0,9.850515,1.042681,17.4162,12.166,12.701,13.413,0.53,0.0
1.0,0.0,8.7174,0.917581,0.0,12.0983,12.7082,13.2733,0.46,37.0
1.0,1.2,13.597199,1.489689,17.9891,12.511,13.379,13.7036,0.4493,117.0
1.0,0.0,12.739539,1.391824,15.1546,12.4649,13.1447,13.5925,0.3708,77.0
1.0,1.2,13.512293,1.447004,17.0979,12.2307,13.0164,13.3322,0.3738,222.0
1.0,1.0,7.310535,0.77957,16.1686,12.1938,13.0602,13.3532,0.4133,0.0
1.0,0.0,12.068452,1.185064,16.7544,11.345,11.885,12.53,0.46,97.0
1.0,1.4,10.504543,1.18292,0.0,12.9013,13.6834,14.1698,0.4674,220.0
1.0,0.0,12.349067,1.31807,16.8644,12.2544,12.9287,13.5352,0.5175,0.0
1.0,0.0,10.911196,1.147984,7.802876075066487,12.0868,12.6433,13.2666,0.4163,0.0
1.0,0.0,11.092335,1.166484,15.6623,12.0648,12.5054,13.2867,0.47,77.0
1.0,1.0,10.001425,1.03086,14.3909,11.8084,12.4692,12.9273,0.4178,131.0
1.0,0.0,9.118718,0.908472,15.8975,11.536,10.556,12.905,0.62,0.0
1.0,0.0,8.744878,1.012352,0.0,13.255,14.286,14.894,0.78,0.0
1.0,1.0,11.803275,1.344701,17.2794,12.9975,13.1643,14.1673,0.3768,138.0
1.0,0.8,10.987389,1.23154,16.9663,12.7934,13.645,13.9417,0.35,75.0
1.0,1.0,8.704168,0.957703,16.6242,12.5885,13.0426,13.799,0.4271,0.0
1.0,0.0,11.77015,1.291303,17.7335,12.5193,12.8724,13.6947,0.4248,0.0
1.0,1.0,11.600632,1.251655,16.7802,12.3696,13.222,13.5939,0.4386,138.0
1.0,1.0,14.609882,1.551697,16.884,12.1936,12.8821,13.4118,0.4633,0.0
1.0,0.8,13.351838,1.407221,17.6723,12.1642,12.9048,13.3953,0.452,75.0
1.0,0.0,11.648526,1.212584,7.802876075066487,12.0132,12.9661,13.2943,0.4944,0.0
1.0,0.0,13.818999,1.421368,16.8248,11.8682,12.7072,13.1553,0.5197,0.0
1.0,0.0,10.223322,1.016574,14.1554,11.5731,12.6547,13.0089,0.6465,0.0
1.0,0.0,11.61898,1.113006,14.6633,11.158,12.273,12.606,0.68,0.0
1.0,0.0,8.87987,0.836576,15.0856,11.019,11.495,12.616,0.82,0.0
1.0,1.0,12.741183,1.501984,17.6628,13.3288,14.0984,14.619,0.5056,165.0
1.0,1.2,10.305319,1.198985,17.5737,13.1641,13.7843,14.2537,0.34,121.0
1.0,1.0,10.423075,1.189015,16.5438,12.9454,13.9378,14.1855,0.4509,0.0
1.0,1.0,12.69101,1.349928,16.4324,12.201,12.9641,13.4301,0.4602,0.0
1.0,0.0,11.97337,1.262261,17.1831,12.0938,12.84,13.4027,0.5994,72.0
1.0,0.0,12.2983,1.212913,15.6573,11.539,12.308,13.069,0.75,0.0
1.0,0.0,12.811845,1.262095,15.2707,11.4721,12.4884,12.891,0.6483,0.0
1.0,0.8,9.357438,1.09388,19.1345,13.46,13.0494,14.47,0.7,125.0
1.0,1.0,10.731293,1.174031,16.7203,12.461,12.9331,13.6167,0.393,0.0
1.0,0.0,10.713158,1.1655,17.3009,12.3927,13.1886,13.5684,0.4584,0.0
1.0,0.0,14.060499,1.515921,16.9903,12.3754,13.1272,13.7941,0.6279,0.0
1.0,1.0,10.308811,1.161937,17.6263,12.8089,13.4508,14.0452,0.4554,159.0
1.0,1.0,10.198121,1.111596,16.792,12.58,13.0494,13.58,0.7,0.0
1.0,1.0,11.236387,1.224939,17.7207,12.4239,12.8466,13.6177,0.4293,159.0
1.0,1.3,9.892841,1.061863,17.6584,12.4026,13.1732,13.6853,0.4796,212.0
1.0,0.0,11.889116,1.286756,16.7754,12.3751,13.051,13.641,0.4936,67.0
1.0,0.8,8.783184,0.889733,18.433,11.76,13.0494,12.97,0.7,122.0
1.0,0.0,13.631551,1.0878205,0.0,12.32020206531247,13.0494,13.7531,0.7,373.0
1.0,1.0,10.768851,1.335886,18.0745,13.8751,14.3791,15.0139,0.3562,159.0
1.0,0.8,11.065671,1.302088,16.9436,13.195,14.1414,14.3085,0.3733,152.0
1.0,1.0,10.80682,1.242592,16.7293,13.1653,13.5332,14.4186,0.4323,0.0
1.0,1.0,10.717743,1.256821,17.7384,13.134,13.608,14.272,0.4,159.0
1.0,0.8,8.633227,0.966814,17.1982,12.7708,13.5099,13.996,0.4424,75.0
1.0,1.0,12.492241,1.382934,16.1187,12.6393,13.6056,13.8346,0.412,41.0
1.0,0.8,10.501495,1.115254,17.3086,12.22,13.0494,13.55,0.7,122.0
1.0,1.0,12.994466,1.363973,16.709,11.9455,12.5369,13.1719,0.515,215.0
1.0,0.0,13.240136,1.337174,0.0,11.6432,13.103,12.9044,0.51,0.0
1.0,0.0,15.605564,1.420103,16.0275,10.65,13.0494,11.95,0.7,0.0
1.0,1.2,14.953181,1.263629,0.0,9.9375,10.6713,11.2724,0.6655,193.0
1.0,1.0,9.635264,1.149396,17.5766,13.4168,14.8411,14.5258,0.3921,159.0
1.0,1.0,11.032381,1.311973,17.5294,13.4052,14.2495,14.5071,0.3637,159.0
1.0,0.8,8.016396,0.949592,17.5978,13.3374,14.3655,14.4153,0.3452,75.0
1.0,1.0,10.22293,1.098961,0.0,12.3,13.0494,13.83,0.7,88.0
1.0,1.0,10.455466,1.116996,15.5927,12.2496,12.9186,13.4888,0.5397,234.0
1.0,1.2,11.51239,1.237029,16.6476,12.2316,12.587,13.283,0.31,86.0
1.0,1.0,10.858462,1.144358,17.7256,11.9714,12.6315,13.0382,0.3621,41.0
1.0,0.0,10.21805,1.058756,15.4188,11.812,13.09,12.973,0.553,0.0
1.0,0.0,12.867484,1.252257,16.4,11.1731,12.3371,12.2375,0.4233,229.0
1.0,0.0,12.401498,1.15086,0.0,10.9,13.0494,12.28,0.7,0.0
1.0,0.0,10.346328,0.980507,0.0,10.897,12.172,11.934,0.44,229.0
1.0,0.0,8.312576,0.9657,16.8861,13.3444,12.38,14.8671,0.68,0.0
1.0,0.0,11.995331,1.346322,0.0,12.968,12.031,14.477,0.65,240.0
1.0,0.0,9.817043,1.087568,15.8658,12.7454,12.0587,14.1273,0.5795,0.0
1.0,1.0,10.690427,1.271212,0.0,13.5831,13.2961,14.8458,0.4767,0.0
1.0,0.8,10.837906,1.237498,17.5104,12.9456,14.1139,14.1185,0.4813,168.0
1.0,0.0,12.533239,1.235283,15.4099,11.321,11.942,12.478,0.59,0.0
1.0,0.0,12.422167,1.190372,0.0,11.1874,12.0085,12.4523,0.5372,252.0
1.0,0.0,12.246813,1.029525,16.281,9.9398,10.867,11.3224,0.915,0.0
1.0,0.8,10.972445,1.208422,16.0336,12.6206,12.8777,13.8061,0.455,75.0
1.0,0.0,10.548014,1.11937,16.304,12.3381,12.4173,14.019,0.9434,0.0
1.0,0.0,8.497995,0.86153,16.2528,11.7813,12.2033,13.1656,0.7743,0.0
1.0,0.0,9.246778,0.924876,0.0,11.601,12.184,12.711,0.45,228.0
1.0,1.1,10.085731,0.969142,16.2533,11.0888,11.8194,12.2308,0.5495,148.0
1.0,1.0,8.368559,0.997899,7.802876075066487,13.4825,14.2899,14.793,0.5375,0.0
1.0,1.0,9.046267,1.020417,18.1459,12.81,13.431,14.046,0.47,0.0
1.0,0.8,7.591573,0.82184,15.6689,12.3526,13.2318,13.4951,0.495,185.0
1.0,0.0,11.421296,1.104577,0.0,11.292,12.3045,12.6882,0.7466,0.0
1.0,0.0,12.423083,1.117013,16.7649,10.607,11.406,12.093,0.76,0.0
1.0,1.0,10.084373,1.210975,17.5068,13.6346,13.4624,14.8522,0.4215,200.0
1.0,0.0,7.397341,0.834153,17.1114,12.9318,13.2669,14.1107,0.4067,228.0
1.0,1.0,8.778993,0.971622,17.8618,12.6752,13.7459,13.9988,0.5504,0.0
1.0,0.0,16.332844,1.759611,0.0,12.3541,13.1884,13.6207,0.5082,0.0
1.0,0.0,11.987366,1.238556,0.0,11.9989,12.6232,13.4669,0.7095,228.0
1.0,0.0,10.215439,1.038294,7.802876075066487,11.759,12.267,13.064,0.577,0.0
1.0,0.0,10.135018,1.015462,17.1467,11.6041,12.2122,12.8345,0.5088,0.0
1.0,0.0,8.253881,0.94547,0.0,13.0537,13.6046,14.2914,0.4424,0.0
1.0,0.0,9.068849,1.018851,17.614,12.808,13.719,14.182,0.555,319.0
1.0,0.0,8.192737,0.913137,17.9842,12.7908,13.3739,14.0965,0.5273,308.0
1.0,1.2,10.510647,1.168601,0.0,12.7185,13.7134,13.8621,0.3887,138.0
1.0,0.0,10.17435,1.159807,17.9306,13.0416,14.1909,14.4005,0.5343,308.0
1.0,0.0,9.155326,1.029913,17.0456,12.9053,14.3241,14.1322,0.46,319.0
1.0,0.0,11.473885,1.22341,0.0,12.259,13.5128,13.4872,0.4615,0.0
1.0,0.0,9.091767,0.742888,14.6367,9.816,10.736,11.108,0.63,602.0
1.0,1.0,9.75156,0.769456,14.337,9.564,10.696,10.815,0.585,476.0
1.0,1.2,10.397688,1.35361,17.8882,14.6562,15.792,15.903,0.3817,200.0
1.0,1.0,10.496757,1.2842,7.802876075066487,13.7493,14.938,14.9645,0.435,0.0
1.0,0.0,10.237125,1.201863,7.802876075066487,13.2222,14.0468,14.4471,0.4346,0.0
1.0,1.3,11.625159,1.332609,17.4159,12.9356,13.864,14.0075,0.32,174.0
1.0,0.0,9.976695,1.124123,7.802876075066487,12.7318,13.3726,13.9984,0.5131,0.0
1.0,0.0,6.243885,0.651493,14.0613,11.997,12.9537,13.3033,0.5889,131.0
1.0,0.0,12.936752,1.358482,15.7362,11.984,12.6109,13.2117,0.5354,131.0
1.0,1.0,9.790631,1.167739,18.812,13.423,14.5308,14.6153,0.4212,162.0
1.0,0.0,8.422886,0.970698,7.802876075066487,13.315,14.209,14.571,0.41,0.0
1.0,1.3,10.948836,1.228422,0.0,12.76,13.263,13.924,0.4,234.0
1.0,0.8,10.996054,1.202791,0.0,12.5612,12.7762,13.7745,0.4456,264.0
1.0,0.0,8.86293,0.965816,7.802876075066487,12.3555,13.462,13.532,0.4524,0.0
1.0,0.0,10.54649,1.12014,7.802876075066487,12.1169,13.289,13.3332,0.477,0.0
1.0,0.0,7.761606,0.818092,7.802876075066487,11.9762,12.6082,13.1612,0.4585,0.0
1.0,1.3,12.745514,1.280858,16.815,11.686,12.744,13.207,0.78,251.0
1.0,0.0,11.251933,1.118323,0.0,11.4897,12.275,12.7051,0.47,244.0
1.0,1.0,10.711305,1.252793,18.2369,13.2066,14.2058,14.4224,0.4208,162.0
1.0,1.0,10.823605,1.241497,17.6885,13.0058,13.8044,14.3204,0.5311,0.0
1.0,1.2,10.512538,1.187179,16.2925,12.931,13.839,14.315,0.54,286.0
1.0,1.0,9.615817,1.089938,18.6884,12.8367,13.523,14.0326,0.423,162.0
1.0,1.0,10.705852,1.175723,18.4319,12.5575,13.6701,13.8265,0.4836,215.0
1.0,0.0,12.492086,1.574388,0.0,14.239,15.341,15.514,0.46,0.0
1.0,1.2,10.812508,1.220056,0.0,12.796,13.8404,13.9756,0.4075,139.0
1.0,0.0,9.565872,1.066109,0.0,12.7612,13.7171,14.0991,0.5251,536.0
1.0,1.3,12.976484,1.440514,18.0764,12.5939,13.6925,13.8128,0.4563,178.0
1.0,0.0,9.465686,1.039666,17.0394,12.5228,13.4635,13.8262,0.5345,0.0
1.0,0.0,9.483165,1.040776,7.802876075066487,12.519,13.232,13.792,0.54,0.0
1.0,0.0,9.454011,1.017111,15.4782,12.3262,12.9661,13.5786,0.49,0.0
1.0,0.0,5.241917,0.535514,13.5015,11.785,12.961,13.062,0.56,492.0
1.0,0.0,10.882412,1.095891,17.6546,11.622,12.316,12.807,0.47,162.0
1.0,0.0,10.398647,1.049113,7.802876075066487,11.5871,12.2818,12.9648,0.6283,0.0
1.0,1.2,6.620849,0.648292,15.3632,11.335,12.293,12.657,0.63,476.0
1.0,0.0,9.247722,1.140216,16.4938,14.011,14.265,15.368,0.475,0.0
1.0,0.0,7.061979,0.828358,16.894,13.2563,13.9702,14.4278,0.3809,0.0
1.0,1.0,7.081175,0.819559,17.0121,13.093,14.176,14.2629,0.395,207.0
1.0,0.0,6.588059,0.731266,18.0306,12.659,13.471,13.934,0.465,0.0
1.0,0.0,11.348541,1.219254,16.5683,12.3297,12.9725,13.8006,0.7462,0.0
1.0,0.0,14.682863,1.536189,17.1527,11.9992,12.7687,13.4408,0.6832,245.0
1.0,0.0,11.103106,1.103046,0.0,11.5035,12.205,12.7065,0.39,262.0
1.0,0.0,9.808358,0.95684,15.305,11.3141,11.749,12.5715,0.47,177.0
1.0,0.0,10.263454,0.672292,12.8348,8.1867,9.4395,9.608,0.8099,602.0
1.0,1.0,10.627281,1.236993,17.7512,13.1449,14.0038,14.3281,0.3992,286.0
1.0,0.0,10.284061,1.161302,17.396,12.8047,13.3847,14.1566,0.488,256.0
1.0,1.2,10.920363,1.232436,17.6217,12.7335,14.0954,13.8405,0.3694,151.0
1.0,1.0,12.287844,1.372746,17.8616,12.6628,13.7085,13.9524,0.5383,0.0
1.0,1.0,12.033034,1.338704,17.3245,12.658,13.3355,13.9953,0.5167,149.0
1.0,1.2,15.096341,1.670926,18.7305,12.636,13.1274,13.9407,0.5318,0.0
1.0,1.0,13.378348,1.54507,14.9044,13.0487,14.235,14.2434,0.43,253.0
1.0,1.0,11.061548,1.210146,18.3793,12.4322,13.2245,13.6577,0.4815,0.0
1.0,0.0,10.05826,1.091373,16.3162,12.2914,12.9029,13.5147,0.4319,0.0
1.0,0.0,12.095256,1.260314,17.0788,11.9956,12.96,13.3647,0.6392,267.0
1.0,1.0,14.787601,1.670189,17.52,12.8321,13.8964,14.0086,0.4058,172.0
1.0,1.2,11.130947,1.248294,17.0923,12.7497,13.4842,14.019,0.4732,195.0
1.0,0.0,15.129951,1.693955,16.4557,12.746,13.399,13.9676,0.373,181.0
1.0,0.0,10.260662,1.093331,15.9485,12.2621,13.117,13.4819,0.44,126.0
1.0,1.0,9.597509,1.010334,17.6483,12.1583,12.9558,13.4129,0.4669,253.0
1.0,0.0,10.732408,1.136174,16.7228,12.1481,13.1087,13.2622,0.3597,126.0
1.0,1.5,10.954488,1.068069,16.4035,11.2964,12.2044,12.6076,0.5868,266.0
1.0,0.0,11.327247,1.090706,16.5231,11.195,12.046,12.4725,0.525,266.0
1.0,0.0,11.913579,1.78877,16.5915,9.6688,10.4664,11.0748,0.7371,0.0
1.0,1.0,10.489786,1.19405,17.6664,12.9664,13.7505,14.0918,0.3182,172.0
1.0,1.0,10.740769,1.15765,17.818,12.4032,12.9755,13.7111,0.4698,107.0
1.0,0.0,9.53428,0.990954,15.2862,11.924,13.643,13.046,0.35,106.0
1.0,0.0,12.211911,1.169324,16.8488,11.1366,12.5002,12.7017,0.7646,268.0
1.0,1.5,8.509977,0.972912,17.368,13.056,14.2268,14.2459,0.3629,268.0
1.0,1.2,8.53831,0.984002,17.2243,13.0413,13.782,14.3138,0.4586,307.0
1.0,1.2,10.551875,1.137525,17.3608,12.4631,13.961,13.7087,0.415,171.0
1.0,1.2,7.260032,0.768955,17.0445,12.1875,12.871,13.4377,0.47,234.0
1.0,0.0,10.257858,0.904266,0.0,11.9814,12.8515,13.32,0.5573,0.0
1.0,0.0,12.965507,1.283594,18.5746,11.5557,12.7609,12.989,0.6245,0.0
1.0,0.0,11.738302,1.147271,17.1803,11.395,12.344,12.64,0.47,152.0
1.0,0.0,12.749132,1.201705,14.6122,11.0471,12.1025,12.2795,0.448,106.0
1.0,0.0,14.856815,1.362512,16.2937,10.752,11.629,12.151,0.64,152.0
1.0,0.0,10.23143,0.930976,16.148,10.702,12.0257,12.1185,0.6326,268.0
1.0,0.0,9.987447,0.901195,16.6375,10.6405,11.639,11.9843,0.61,268.0
1.0,0.0,13.24861,1.412664,0.0,12.169,12.961,13.377,0.5,264.0
